Name	Chromosome	Position
AT5G14035	5	4530474
AT5G14040	5	4530643
AT5G14050	5	4533261
AT5G14060	5	4535401
AT5G14070	5	4541836
AT5G14080	5	4543101
AT5G14090	5	4547202
AT5G14100	5	4549438
AT5G14105	5	4551974
AT5G14110	5	4553806
AT5G14120	5	4555949
AT5G14130	5	4558704
AT5G14140	5	4561464
AT5G14150	5	4565172
AT5G14160	5	4567333
AT5G14170	5	4568509
AT5G14180	5	4571337
AT5G14200	5	4576202
AT5G14210	5	4578378
AT5G14220	5	4583252
AT5G14230	5	4591741
AT5G14240	5	4595928
AT5G14250	5	4597878
AT5G14260	5	4600991
AT5G14270	5	4604613
AT5G14280	5	4609123
AT5G14290	5	4612097
AT5G14300	5	4613102
AT5G14310	5	4615318
AT5G14320	5	4617650
AT5G14330	5	4619797
AT5G14340	5	4623367
AT5G14345	5	4626175
AT5G14350	5	4627140
AT5G14360	5	4630997
AT5G14370	5	4631891
AT5G14380	5	4635797
AT5G14390	5	4637312
AT5G14400	5	4643521
AT5G14410	5	4646781
AT5G14420	5	4648111
AT5G14430	5	4652980
AT5G14440	5	4655903
AT5G14450	5	4658441
AT5G14460	5	4660059
AT5G14470	5	4662803
AT5G14480	5	4667774
AT5G14490	5	4670779
AT5G14495	5	4673900
AT5G14500	5	4674233
AT5G14510	5	4677973
AT5G14520	5	4680696
AT5G14530	5	4684620
AT5G14540	5	4687147
AT5G14550	5	4691006
AT5G14545	5	4691022
AT5G14560	5	4693964
AT5G14565	5	4694626
AT5G14570	5	4695084
AT5G14580	5	4697240
AT5G14590	5	4703298
AT5G14600	5	4706945
AT5G14602	5	4709436
AT5G14610	5	4710563
AT5G14620	5	4715253
AT5G14640	5	4719077
AT5G14650	5	4724450
AT5G14660	5	4726641
AT5G14670	5	4729319
AT5G14680	5	4730907
AT5G14690	5	4733762
AT5G14700	5	4740252
AT5G14710	5	4746332
AT5G14720	5	4747860
AT5G14730	5	4756218
AT5G14740	5	4757972
AT5G14750	5	4763452
AT5G14760	5	4768468
AT5G14770	5	4772881
AT5G14780	5	4776943
AT5G14790	5	4782946
AT5G14800	5	4785960
AT5G14820	5	4792072
AT5G14850	5	4801897
AT5G14860	5	4805887
AT5G14870	5	4808091
AT5G14880	5	4814244
AT5G14890	5	4817949
AT5G14900	5	4822676
AT5G14910	5	4823714
AT5G14920	5	4826479
AT5G14930	5	4828640
AT5G14940	5	4831748
AT5G14950	5	4837152
AT5G14960	5	4843948
AT5G14970	5	4847278
AT5G14980	5	4849600
AT5G14990	5	4850668
AT5G14995	5	4853413
AT5G15000	5	4854875
AT5G15008	5	4856975
AT5G15010	5	4857171
AT5G15020	5	4859127
AT5G15022	5	4866237
AT5G15030	5	4866692
AT5G15040	5	4869908
AT5G15050	5	4871639
AT5G15060	5	4874332
AT5G15070	5	4876515
AT5G15080	5	4886114
AT5G15090	5	4888964
AT5G15100	5	4892159
AT5G15110	5	4895750
AT5G15120	5	4898737
AT5G15130	5	4904347
AT5G15140	5	4908686
AT5G15150	5	4913699
AT5G15160	5	4921266
AT5G15170	5	4926094
AT5G15175	5	4929560
AT5G15180	5	4930519
AT5G15190	5	4932820
AT5G15200	5	4934883
AT5G15210	5	4937579
AT5G15220	5	4941244
AT5G15230	5	4944900
AT5G15240	5	4947667
AT5G15250	5	4950359
AT5G15254	5	4953095
AT5G15260	5	4953440
AT5G15265	5	4956501
AT5G15270	5	4958337
AT5G15280	5	4962293
AT5G15290	5	4967011
AT5G15300	5	4968163
AT5G15310	5	4974671
AT5G15320	5	4977535
AT5G15330	5	4980488
AT5G15340	5	4982273
AT5G15350	5	4984959
AT5G15360	5	4987437
AT5G15380	5	4991347
AT5G15390	5	4995145
AT5G15400	5	4997611
AT5G15410	5	5003307
AT5G15420	5	5007826
AT5G15430	5	5009876
AT5G15440	5	5012061
AT5G15450	5	5014212
AT5G15460	5	5018711
AT5G15470	5	5021010
AT5G15480	5	5025952
AT5G15490	5	5027639
AT5G15500	5	5031676
AT5G15510	5	5034005
AT5G15520	5	5037021
AT5G15530	5	5038751
AT5G15540	5	5047887
AT5G15550	5	5058749
AT5G15560	5	5064051
AT5G15570	5	5066375
AT5G15580	5	5068301
AT5G15581	5	5071621
AT5G15600	5	5078200
AT5G15610	5	5079513
AT5G15620	5	5082465
AT5G15630	5	5084704
AT5G15640	5	5087371
AT5G15650	5	5092157
AT5G15660	5	5095652
AT5G15670	5	5099595
AT5G15680	5	5100984
AT5G15690	5	5113823
AT5G15700	5	5115300
AT5G15710	5	5122492
AT5G15720	5	5124525
AT5G15725	5	5127404
AT5G15730	5	5130503
AT5G15740	5	5134527
AT5G15750	5	5141103
AT5G15760	5	5143053
AT5G15770	5	5144093
AT5G15780	5	5144727
AT5G15790	5	5148744
AT5G15800	5	5151334
AT5G15802	5	5156349
AT5G15805	5	5157639
AT5G15810	5	5157798
AT5G15815	5	5161512
AT5G15820	5	5161724
AT5G15830	5	5168543
AT5G15833	5	5169990
AT5G15840	5	5171182
AT5G15845	5	5173185
AT5G15850	5	5176091
AT5G15853	5	5178107
AT5G15860	5	5178505
AT5G15870	5	5182641
AT5G15880	5	5185778
AT5G15890	5	5187587
AT5G15900	5	5189491
AT5G15910	5	5193111
AT5G15920	5	5195683
AT5G15930	5	5199711
AT5G15940	5	5202801
AT5G15950	5	5205869
AT5G15948	5	5205871
AT5G15960	5	5209898
AT5G15970	5	5211911
AT5G15980	5	5213081
AT5G16000	5	5224143
AT5G16010	5	5227924
AT5G16020	5	5229692
AT5G16023	5	5232731
AT5G16030	5	5238178
AT5G16040	5	5240675
AT5G16050	5	5243745
AT5G16060	5	5246120
AT5G16070	5	5247354
AT5G16080	5	5252315
AT5G16090	5	5255797
AT5G16100	5	5258551
AT5G16110	5	5260604
AT5G16120	5	5265633
AT5G16130	5	5268421
AT5G16140	5	5270170
AT5G16150	5	5272557
AT5G16160	5	5275695
AT5G16170	5	5277867
AT5G16180	5	5279884
AT5G16190	5	5283550
AT5G16200	5	5289565
AT5G16210	5	5290867
AT5G16220	5	5298303
AT5G16230	5	5303348
AT5G16235	5	5304494
AT5G16240	5	5306807
AT5G16250	5	5310095
AT5G16260	5	5311207
AT5G16270	5	5316299
AT5G16280	5	5323134
AT5G16285	5	5332830
AT5G16286	5	5333181
AT5G16290	5	5333764
AT5G16300	5	5337974
AT5G16310	5	5342391
AT5G16320	5	5344502
AT5G16330	5	5346163
AT5G16340	5	5349094
AT5G16350	5	5352626
AT5G16360	5	5355082
AT5G16370	5	5356605
AT5G16375	5	5358916
AT5G16380	5	5359363
AT5G16390	5	5360801
AT5G16400	5	5363661
AT5G16410	5	5365669
AT5G16420	5	5368034
AT5G16430	5	5370350
AT5G16440	5	5371627
AT5G16450	5	5373883
AT5G16453	5	5375455
AT5G16460	5	5376961
AT5G16470	5	5379416
AT5G16480	5	5381113
AT5G16486	5	5383597
AT5G16490	5	5384305
AT5G16500	5	5386675
AT5G16510	5	5392605
AT5G16520	5	5394608
AT5G16530	5	5400735
AT5G16540	5	5403188
AT5G16550	5	5405350
AT5G16560	5	5406863
AT5G16567	5	5418891
AT5G16570	5	5421743
AT5G16580	5	5425889
AT5G16590	5	5431681
AT5G16600	5	5438291
AT5G16610	5	5444922
AT5G16620	5	5450696
AT5G16630	5	5454801
AT5G16640	5	5460976
AT5G16650	5	5463177
AT5G16660	5	5465484
AT5G16680	5	5467373
AT5G16690	5	5474386
AT5G16700	5	5480763
AT5G16710	5	5483288
AT5G16715	5	5485353
AT5G16720	5	5494228
AT5G16730	5	5497643
AT5G16740	5	5501044
AT5G16750	5	5504346
AT5G16760	5	5509674
AT5G16770	5	5514884
AT5G16780	5	5517490
AT5G16790	5	5522495
AT5G16800	5	5524282
AT5G16810	5	5526742
AT5G16820	5	5530273
AT5G16830	5	5532846
AT5G16840	5	5535869
AT5G16850	5	5538180
AT5G16860	5	5543834
AT5G16870	5	5546811
AT5G16880	5	5548914
AT5G16890	5	5551629
AT5G16900	5	5555254
AT5G16910	5	5561679
AT5G16920	5	5567011
AT5G16930	5	5568393
AT5G16940	5	5571550
AT5G16950	5	5572576
AT5G16960	5	5574281
AT5G16970	5	5576168
AT5G16980	5	5579054
AT5G16990	5	5581658
AT5G17000	5	5584801
AT5G17010	5	5587351
AT5G17020	5	5594724
AT5G17030	5	5603133
AT5G17040	5	5605284
AT5G17050	5	5607788
AT5G17060	5	5610806
AT5G17070	5	5613368
AT5G17073	5	5617432
AT5G17080	5	5619594
AT5G17090	5	5621249
AT5G17100	5	5623021
AT5G17110	5	5626563
AT5G17120	5	5628529
AT5G17130	5	5636972
AT5G17140	5	5637830
AT5G17150	5	5638475
AT5G17160	5	5639646
AT5G17165	5	5643118
AT5G17170	5	5649193
AT5G17180	5	5651436
AT5G17190	5	5652218
AT5G17200	5	5653524
AT5G17210	5	5656383
AT5G17220	5	5658460
AT5G17230	5	5659574
AT5G17233	5	5664160
AT5G17240	5	5666852
AT5G17250	5	5668900
AT5G17260	5	5675323
AT5G17262	5	5678377
AT5G17270	5	5679991
AT5G17280	5	5686299
AT5G17290	5	5686945
AT5G17300	5	5690227
AT5G17310	5	5696645
AT5G17320	5	5703380
AT5G17330	5	5711012
AT5G17340	5	5715624
AT5G17350	5	5718772
AT5G17360	5	5720376
AT5G17370	5	5721636
AT5G17380	5	5724759
AT5G17390	5	5727640
AT5G17400	5	5728789
AT5G17410	5	5730610
AT5G17420	5	5736630
AT5G17430	5	5742542
AT5G17440	5	5749762
AT5G17450	5	5755322
AT5G17460	5	5757098
AT5G17470	5	5760966
AT5G17480	5	5762689
AT5G17490	5	5764063
AT5G17500	5	5767379
AT5G17510	5	5769973
AT5G17520	5	5772583
AT5G17523	5	5775586
AT5G17530	5	5777595
AT5G17540	5	5781987
AT5G17550	5	5786510
AT5G17560	5	5788454
AT5G17570	5	5792926
AT5G17580	5	5795302
AT5G17590	5	5797371
AT5G17600	5	5799905
AT5G17610	5	5803936
AT5G17620	5	5805755
AT5G17630	5	5809334
AT5G17640	5	5810935
AT5G17650	5	5816698
AT5G17660	5	5818548
AT5G17670	5	5821060
AT5G17680	5	5822999
AT5G17690	5	5827171
AT5G17700	5	5830581
AT5G17710	5	5839343
AT5G17720	5	5845934
AT5G17730	5	5852498
AT5G17740	5	5856235
AT5G17750	5	5858695
AT5G17760	5	5860421
AT5G17770	5	5864251
AT5G17780	5	5867283
AT5G17790	5	5869710
AT5G17795	5	5875004
AT5G17800	5	5877189
AT5G17810	5	5880443
AT5G17820	5	5887906
AT5G17830	5	5893382
AT5G17840	5	5895674
AT5G17847	5	5898659
AT5G17850	5	5899253
AT5G17860	5	5902394
AT5G17870	5	5907775
AT5G17880	5	5908874
AT5G17890	5	5916970
AT5G17900	5	5924707
AT5G17910	5	5927362
AT5G17920	5	5935038
AT5G17930	5	5939998
AT5G17950	5	5944553
AT5G17960	5	5945665
AT5G17970	5	5948999
AT5G17980	5	5953596
AT5G17990	5	5957213
AT5G18000	5	5959900
AT5G18005	5	5962698
AT5G18010	5	5962897
AT5G18015	5	5965971
AT5G18020	5	5966183
AT5G18030	5	5968435
AT5G18037	5	5971101
AT5G18040	5	5972419
AT5G18050	5	5974567
AT5G18060	5	5975954
AT5G18065	5	5978678
AT5G18070	5	5981007
AT5G18080	5	5983840
AT5G18085	5	5984377
AT5G18090	5	5985365
AT5G18100	5	5987187
AT5G18110	5	5988744
AT5G18120	5	5990956
AT5G18130	5	5995479
AT5G18140	5	5998175
AT5G18150	5	6000014
AT5G18160	5	6002770
AT5G18170	5	6006039
AT5G18180	5	6008561
AT5G18190	5	6009967
AT5G18200	5	6015225
AT5G18210	5	6017865
AT5G18220	5	6018914
AT5G18230	5	6021444
AT5G18240	5	6028285
AT5G18245	5	6028285
AT5G18250	5	6033702
AT5G18255	5	6035611
AT5G18260	5	6036202
AT5G18270	5	6040919
AT5G18280	5	6050514
AT5G18290	5	6055028
AT5G18300	5	6057773
AT5G18310	5	6061699
AT5G18320	5	6064431
AT5G18330	5	6068474
AT5G18340	5	6070640
AT5G18350	5	6074069
AT5G18360	5	6080049
AT5G18362	5	6083088
AT5G18370	5	6085036
AT5G18380	5	6090049
AT5G18390	5	6090954
AT5G18400	5	6092682
AT5G18403	5	6095343
AT5G18404	5	6096149
AT5G18407	5	6096747
AT5G18410	5	6097271
AT5G18420	5	6105480
AT5G18430	5	6110255
AT5G18440	5	6112850
AT5G18450	5	6116097
AT5G18460	5	6122867
AT5G18470	5	6127797
AT5G18475	5	6129237
AT5G18480	5	6131203
AT5G18490	5	6134152
AT5G18500	5	6138383
AT5G18510	5	6141778
AT5G18520	5	6144963
AT5G18525	5	6146743
AT5G18540	5	6153869
AT5G18550	5	6160178
AT5G18560	5	6164587
AT5G18570	5	6171661
AT5G18580	5	6174996
AT5G18590	5	6178354
AT5G18600	5	6183258
AT5G18610	5	6192443
AT5G18620	5	6195917
AT5G18630	5	6202609
AT5G18636	5	6211268
AT5G18640	5	6212802
AT5G18650	5	6217912
AT5G18660	5	6220781
AT5G18661	5	6222520
AT5G18670	5	6225956
AT5G18680	5	6228165
AT5G18690	5	6233519
AT5G18700	5	6235096
AT5G18710	5	6241134
AT5G18720	5	6244005
AT5G18730	5	6246763
AT5G18740	5	6249727
AT5G18748	5	6254560
AT5G18750	5	6254620
AT5G18755	5	6258145
AT5G18760	5	6258295
AT5G18770	5	6261352
AT5G18780	5	6264270
AT5G18790	5	6266092
AT5G18800	5	6267053
AT5G18810	5	6268718
AT5G18820	5	6271489
AT5G18830	5	6275990
AT5G18840	5	6282881
AT5G18850	5	6286847
AT5G18860	5	6290676
AT5G18870	5	6298386
AT5G18880	5	6300535
AT5G18890	5	6301652
AT5G18900	5	6304215
AT5G18910	5	6306828
AT5G18920	5	6310064
AT5G18930	5	6311725
AT5G18940	5	6325786
AT5G18950	5	6328379
AT5G18960	5	6330379
AT5G18970	5	6333211
AT5G18980	5	6334832
AT5G18990	5	6340076
AT5G19000	5	6342220
AT5G19010	5	6344789
AT5G19020	5	6352771
AT5G19025	5	6355220
AT5G19030	5	6357383
AT5G19040	5	6361837
AT5G19050	5	6369267
AT5G19060	5	6372799
AT5G19070	5	6375245
AT5G19080	5	6378339
AT5G19090	5	6387489
AT5G19095	5	6401239
AT5G19100	5	6408242
AT5G19110	5	6411561
AT5G19120	5	6414488
AT5G19130	5	6415920
AT5G19140	5	6423153
AT5G19150	5	6423305
AT5G19151	5	6428530
AT5G19160	5	6430486
AT5G19170	5	6445245
AT5G19172	5	6448115
AT5G19175	5	6449803
AT5G19180	5	6453276
AT5G19190	5	6457260
AT5G19200	5	6458953
AT5G19210	5	6461391
AT5G19220	5	6463824
AT5G19221	5	6464234
AT5G19230	5	6467527
AT5G19240	5	6470129
AT5G19250	5	6471906
AT5G19257	5	6477554
AT5G19260	5	6479400
AT5G19270	5	6485617
AT5G19280	5	6488319
AT5G19290	5	6494055
AT5G19300	5	6495576
AT5G19310	5	6498779
AT5G19315	5	6504538
AT5G19320	5	6505110
AT5G19330	5	6507794
AT5G19340	5	6515092
AT5G19350	5	6518838
AT5G19360	5	6521716
AT5G19370	5	6524120
AT5G19380	5	6526807
AT5G19390	5	6531538
AT5G19400	5	6540003
AT5G19410	5	6545237
AT5G19420	5	6547638
AT5G19430	5	6553703
AT5G19440	5	6556420
AT5G19450	5	6558426
AT5G19460	5	6562971
AT5G19470	5	6566303
AT5G19473	5	6569194
AT5G19480	5	6571501
AT5G19485	5	6573592
AT5G19490	5	6576769
AT5G19500	5	6578952
AT5G19510	5	6581658
AT5G19520	5	6585421
AT5G19530	5	6588958
AT5G19540	5	6595702
AT5G19550	5	6598017
AT5G19560	5	6603291
AT5G19570	5	6606700
AT5G19580	5	6607371
AT5G19590	5	6610730
AT5G19600	5	6612815
AT5G19610	5	6617746
AT5G19620	5	6623204
AT5G19630	5	6627975
AT5G19640	5	6636460
AT5G19650	5	6639632
AT5G19660	5	6642004
AT5G19670	5	6646719
AT5G19680	5	6649605
AT5G19690	5	6652516
AT5G19700	5	6660821
AT5G19710	5	6664745
AT5G19720	5	6667664
AT5G19729	5	6670309
AT5G19730	5	6670458
AT5G19740	5	6673933
AT5G19750	5	6677069
AT5G19760	5	6679306
AT5G19770	5	6682493
AT5G19780	5	6687074
AT5G19790	5	6689108
AT5G19800	5	6690648
AT5G19810	5	6693052
AT5G19820	5	6695224
AT5G19830	5	6703150
AT5G19840	5	6705325
AT5G19850	5	6709734
AT5G19855	5	6711972
AT5G19860	5	6714264
AT5G19870	5	6716073
AT5G19875	5	6718341
AT5G19880	5	6720384
AT5G19890	5	6724115
AT5G19900	5	6728160
AT5G19910	5	6731185
AT5G19920	5	6733216
AT5G19930	5	6737523
AT5G19940	5	6739624
AT5G19950	5	6740777
AT5G19960	5	6743926
AT5G19970	5	6747550
AT5G19980	5	6749705
AT5G19990	5	6752006
AT5G20000	5	6756633
AT5G20010	5	6760284
AT5G20020	5	6762724
AT5G20030	5	6764727
AT5G20040	5	6767797
AT5G20045	5	6771558
AT5G20050	5	6774302
AT5G20060	5	6776167
AT5G20070	5	6779854
AT5G20080	5	6782566
AT5G20090	5	6787002
AT5G20100	5	6790056
AT5G20110	5	6791487
AT5G20120	5	6795366
AT5G20130	5	6797440
AT5G20140	5	6798832
AT5G20150	5	6802372
AT5G20160	5	6803782
AT5G20165	5	6805594
AT5G20170	5	6807481
AT5G20180	5	6810920
AT5G20181	5	6812338
AT5G20190	5	6814093
AT5G20200	5	6816707
AT5G20220	5	6821990
AT5G20225	5	6825261
AT5G20230	5	6826506
AT5G20240	5	6829042
AT5G20250	5	6833659
AT5G20260	5	6836806
AT5G20270	5	6840833
AT5G20280	5	6844714
AT5G20290	5	6851452
AT5G20300	5	6853416
AT5G20310	5	6857553
AT5G20320	5	6859218
AT5G20330	5	6871561
AT5G20340	5	6874787
AT5G20350	5	6876589
AT5G20360	5	6881619
AT5G20370	5	6886931
AT5G20380	5	6887725
AT5G20390	5	6892831
AT5G20400	5	6894844
AT5G20410	5	6896576
AT5G20420	5	6899015
AT5G20430	5	6904705
AT5G20440	5	6908646
AT5G20447	5	6910417
AT5G20450	5	6910549
AT5G20460	5	6914303
AT5G20470	5	6916324
AT5G20480	5	6922480
AT5G20490	5	6926623
AT5G20500	5	6938598
AT5G20510	5	6939813
AT5G20520	5	6943154
AT5G20540	5	6947843
AT5G20550	5	6952417
AT5G20560	5	6955368
AT5G20570	5	6956660
AT5G20580	5	6958597
AT5G20590	5	6963438
AT5G20600	5	6966178
AT5G20610	5	6968690
AT5G20620	5	6973071
AT5G20630	5	6975104
AT5G20635	5	6979213
AT5G20640	5	6984240
AT5G20650	5	6985298
AT5G20660	5	6986235
AT5G20670	5	6993114
AT5G20680	5	6998103
AT5G20690	5	7002453
AT5G20700	5	7005844
AT5G20710	5	7010522
AT5G20720	5	7014669
AT5G20730	5	7016445
AT5G20736	5	7024329
AT5G20740	5	7025686
AT5G20790	5	7039911
AT5G20810	5	7043898
AT5G20820	5	7046751
AT5G20830	5	7050226
AT5G20840	5	7061103
AT5G20850	5	7070586
AT5G20852	5	7073530
AT5G20854	5	7073943
AT5G20856	5	7074356
AT5G20858	5	7074772
AT5G20860	5	7076890
AT5G20870	5	7079975
AT5G20885	5	7083965
AT5G20890	5	7086653
AT5G20900	5	7090704
AT5G20910	5	7092512
AT5G20920	5	7094718
AT5G20930	5	7097908
AT5G20935	5	7103470
AT5G20940	5	7103927
AT5G20950	5	7107376
AT5G20960	5	7116738
AT5G20970	5	7122800
AT5G20980	5	7122800
AT5G20990	5	7128475
AT5G21005	5	7135434
AT5G21010	5	7136009
AT5G21020	5	7138762
AT5G21030	5	7139892
AT5G21040	5	7144877
AT5G21050	5	7147890
AT5G21060	5	7148978
AT5G21070	5	7156173
AT5G21080	5	7158035
AT5G21090	5	7164603
AT5G21100	5	7168184
AT5G21105	5	7172687
AT5G21110	5	7178615
AT5G21120	5	7182621
AT5G21125	5	7185048
AT5G21130	5	7185915
AT5G21140	5	7187096
AT5G21150	5	7192239
AT5G21160	5	7198741
AT5G21170	5	7205562
AT5G21222	5	7208643
AT5G21274	5	7214500
AT5G21326	5	7217340
AT5G21378	5	7222057
AT5G21430	5	7222226
AT5G21482	5	7226727
AT5G21900	5	7238197
AT5G21910	5	7240659
AT5G21920	5	7241201
AT5G21930	5	7243002
AT5G21940	5	7249268
AT5G21950	5	7253921
AT5G21960	5	7258363
AT5G21970	5	7261600
AT5G21280	5	7263994
AT5G21990	5	7273169
AT5G22000	5	7277183
AT5G22010	5	7280389
AT5G22020	5	7287736
AT5G22030	5	7289703
AT5G22040	5	7296999
AT5G22050	5	7301231
AT5G22060	5	7303622
AT5G22070	5	7307894
AT5G22080	5	7310171
AT5G22090	5	7314583
AT5G22100	5	7328961
AT5G22110	5	7330825
AT5G22120	5	7334378
AT5G22130	5	7337158
AT5G22140	5	7340122
AT5G22150	5	7342567
AT5G22160	5	7346944
AT5G22170	5	7350575
AT5G22180	5	7353070
AT5G22190	5	7354164
AT5G22200	5	7355688
AT5G22210	5	7358820
AT5G22220	5	7360535
AT5G22240	5	7364689
AT5G22250	5	7365532
AT5G22260	5	7367635
AT5G22270	5	7372233
AT5G22280	5	7373995
AT5G22290	5	7375923
AT5G22300	5	7379199
AT5G22310	5	7383629
AT5G22315	5	7387888
AT5G22320	5	7387985
AT5G22330	5	7390796
AT5G22340	5	7394444
AT5G22350	5	7397386
AT5G22355	5	7401707
AT5G22360	5	7404004
AT5G22370	5	7406097
AT5G22380	5	7408777
AT5G22390	5	7418116
AT5G22400	5	7422716
AT5G22410	5	7426314
AT5G22420	5	7429903
AT5G22430	5	7433790
AT5G22440	5	7435076
AT5G22450	5	7437145
AT5G22460	5	7443508
AT5G22470	5	7446974
AT5G22480	5	7451505
AT5G22490	5	7458943
AT5G22500	5	7470443
AT5G22510	5	7474810
AT5G22520	5	7478930
AT5G22530	5	7480527
AT5G22540	5	7481478
AT5G22545	5	7483253
AT5G22550	5	7483870
AT5G22555	5	7489422
AT5G22560	5	7491356
AT5G22570	5	7495539
AT5G22580	5	7502674
AT5G22590	5	7504536
AT5G22600	5	7510023
AT5G22608	5	7513173
AT5G22610	5	7515217
AT5G22620	5	7517467
AT5G22630	5	7524342
AT5G22640	5	7529368
AT5G22650	5	7534017
AT5G22660	5	7536290
AT5G22670	5	7538192
AT5G22680	5	7540041
AT5G22690	5	7541271
AT5G22700	5	7545516
AT5G22720	5	7547797
AT5G22730	5	7551429
AT5G22740	5	7554928
AT5G22750	5	7565037
AT5G22760	5	7571635
AT5G22770	5	7579263
AT5G22780	5	7589854
AT5G22790	5	7599146
AT5G22788	5	7602913
AT5G22791	5	7603500
AT5G22794	5	7608242
AT5G22800	5	7616073
AT5G22810	5	7621568
AT5G22820	5	7623440
AT5G22830	5	7627597
AT5G22840	5	7630717
AT5G22850	5	7633437
AT5G22860	5	7639318
AT5G22870	5	7647056
AT5G22875	5	7650582
AT5G22880	5	7651957
AT5G22890	5	7653257
AT5G22900	5	7657224
AT5G22910	5	7660927
AT5G22920	5	7664991
AT5G22930	5	7668229
AT5G22940	5	7676938
AT5G22950	5	7681305
AT5G22960	5	7684014
AT5G22970	5	7686253
AT5G22980	5	7688084
AT5G22990	5	7691494
AT5G23000	5	7696135
AT5G23010	5	7703092
AT5G23020	5	7718121
AT5G23027	5	7725573
AT5G23030	5	7726788
AT5G23035	5	7728020
AT5G23040	5	7729317
AT5G23050	5	7731269
AT5G23060	5	7736590
AT5G23065	5	7740610
AT5G23070	5	7741898
AT5G23080	5	7742940
AT5G23090	5	7749070
AT5G23100	5	7753434
AT5G23110	5	7758307
AT5G23120	5	7778121
AT5G23130	5	7781196
AT5G23140	5	7783738
AT5G23150	5	7785835
AT5G23155	5	7794142
AT5G23160	5	7795256
AT5G23170	5	7798197
AT5G23180	5	7801474
AT5G23190	5	7803141
AT5G23200	5	7807183
AT5G23210	5	7810683
AT5G23212	5	7815405
AT5G23220	5	7819816
AT5G23230	5	7825882
AT5G23240	5	7826732
AT5G23250	5	7830360
AT5G23260	5	7836096
AT5G23270	5	7838906
AT5G23280	5	7842971
AT5G23290	5	7846081
AT5G23300	5	7847587
AT5G23310	5	7850523
AT5G23320	5	7853368
AT5G23330	5	7854129
AT5G23340	5	7856189
AT5G23350	5	7858253
AT5G23360	5	7861740
AT5G23370	5	7863331
AT5G23380	5	7866742
AT5G23390	5	7870513
AT5G23395	5	7874672
AT5G23400	5	7880335
AT5G23405	5	7882848
AT5G23410	5	7885591
AT5G23411	5	7886644
AT5G23420	5	7888513
AT5G23430	5	7893671
AT5G23440	5	7903045
AT5G23450	5	7904708
AT5G23460	5	7912769
AT5G23470	5	7913861
AT5G23480	5	7916314
AT5G23490	5	7919438
AT5G23510	5	7926945
AT5G23520	5	7929351
AT5G23530	5	7932966
AT5G23535	5	7935401
AT5G23540	5	7937669
AT5G23550	5	7939611
AT5G23570	5	7943124
AT5G23575	5	7946310
AT5G23580	5	7950202
AT5G23590	5	7953529
AT5G23600	5	7955994
AT5G23610	5	7957340
AT5G23630	5	7960478
AT5G23640	5	7968259
AT5G23650	5	7969812
AT5G23660	5	7971651
AT5G23665	5	7981398
AT5G23670	5	7981641
AT5G23680	5	7985354
AT5G23690	5	7987540
AT5G23700	5	7992788
AT5G23710	5	7996456
AT5G23720	5	7998230
AT5G23730	5	8005234
AT5G23740	5	8008010
AT5G23750	5	8009806
AT5G23760	5	8013085
AT5G23770	5	8014381
AT5G23780	5	8017192
AT5G23790	5	8020104
AT5G23800	5	8022216
AT5G23810	5	8028378
AT5G23820	5	8031268
AT5G23830	5	8033738
AT5G23840	5	8035767
AT5G23850	5	8038052
AT5G23860	5	8042876
AT5G23870	5	8045844
AT5G23880	5	8052504
AT5G23890	5	8058689
AT5G23900	5	8063985
AT5G23903	5	8066419
AT5G23908	5	8068071
AT5G23910	5	8068452
AT5G23920	5	8073224
AT5G23930	5	8074625
AT5G23940	5	8076329
AT5G23950	5	8082744
AT5G23960	5	8092969
AT5G23970	5	8096290
AT5G23980	5	8098052
AT5G23989	5	8105233
AT5G23990	5	8105565
AT5G24000	5	8110313
AT5G24010	5	8113795
AT5G24020	5	8116680
AT5G24030	5	8118317
AT5G24040	5	8126012
AT5G24050	5	8128353
AT5G24060	5	8129979
AT5G24070	5	8134301
AT5G24080	5	8139253
AT5G24090	5	8143699
AT5G24100	5	8148616
AT5G24105	5	8151924
AT5G24110	5	8153115
AT5G24120	5	8157551
AT5G24130	5	8162213
AT5G24140	5	8164347
AT5G24150	5	8172316
AT5G24155	5	8180118
AT5G24160	5	8183075
AT5G24165	5	8188560
AT5G24170	5	8189483
AT5G24180	5	8195600
AT5G24190	5	8199757
AT5G24200	5	8203003
AT5G24205	5	8210822
AT5G24206	5	8213626
AT5G24210	5	8217335
AT5G24220	5	8225861
AT5G24230	5	8228892
AT5G24240	5	8230942
AT5G24250	5	8233696
AT5G24260	5	8234723
AT5G24270	5	8238534
AT5G24280	5	8251378
AT5G24290	5	8263132
AT5G24300	5	8266790
AT5G24310	5	8273546
AT5G24313	5	8276785
AT5G24314	5	8277700
AT5G24316	5	8279179
AT5G24318	5	8281976
AT5G24320	5	8284436
AT5G24330	5	8295147
AT5G24340	5	8297305
AT5G24350	5	8301105
AT5G24352	5	8310940
AT5G24355	5	8314905
AT5G24360	5	8316440
AT5G24370	5	8320969
AT5G24380	5	8323895
AT5G24390	5	8326607
AT5G24400	5	8330315
AT5G24410	5	8332473
AT5G24420	5	8336614
AT5G24430	5	8339144
AT5G24440	5	8345402
AT5G24450	5	8348242
AT5G24460	5	8354699
AT5G24470	5	8355951
AT5G24480	5	8363831
AT5G24490	5	8365601
AT5G24500	5	8367302
AT5G24510	5	8369171
AT5G24520	5	8370587
